date,mode,x_cap,x_cd,x_ce,w_ce,scout,x_total,risk_state,reason
2024-01-30,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-01-31,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-01,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-02,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-03,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-04,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-05,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-06,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-07,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-08,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-09,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-10,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-11,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-12,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-13,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-14,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-15,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-16,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-17,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-18,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-19,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-20,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-21,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-22,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-23,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-24,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-25,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-26,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-27,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-28,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-02-29,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-03-01,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-03-02,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-03-03,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-03-04,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-03-05,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-03-06,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-03-07,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-03-08,AGG,0.481,0.34632,0.13468,0.28,0.0,0.481,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-03-09,AGG,0.511,0.36792,0.14308,0.28,0.0,0.511,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-03-10,AGG,0.541,0.38952,0.15148,0.28,0.0,0.541,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-03-11,AGG,0.571,0.41112,0.15988,0.28,0.0,0.571,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-03-12,AGG,0.601,0.43272,0.16828,0.28,0.0,0.601,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-03-13,AGG,0.631,0.45432,0.17668,0.28,0.0,0.631,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-03-14,AGG,0.656,0.47232,0.18368,0.28,0.0,0.656,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-03-15,AGG,0.686,0.49392,0.19208,0.28,0.0,0.686,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-16,AGG,0.716,0.51552,0.20048,0.28,0.0,0.716,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-17,AGG,0.746,0.53712,0.20888,0.28,0.0,0.746,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-18,AGG,0.776,0.55872,0.21728,0.28,0.0,0.776,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-19,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-20,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-21,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-22,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-23,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-24,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-25,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-26,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-27,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-28,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-29,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-30,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-03-31,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-01,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-02,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-03,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-04,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-05,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-06,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-07,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-08,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-09,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-10,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-11,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-12,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-13,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-14,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-15,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-16,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-17,AGG,0.8,0.576,0.224,0.28,0.0,0.8,risk_on,mode=AGGRESSIVE;regime=TREND;risk_state=risk_on;risk_mult=1.05;dd_scale=1.00;cap_tgt=0.80
2024-04-18,AGG,0.68,0.4896,0.1904,0.28,0.0,0.68,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-04-19,AGG,0.656,0.47232,0.18368,0.28,0.0,0.656,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-04-20,AGG,0.656,0.47232,0.18368,0.28,0.0,0.656,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-04-21,AGG,0.656,0.47232,0.18368,0.28,0.0,0.656,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-04-22,AGG,0.656,0.47232,0.18368,0.28,0.0,0.656,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-04-23,AGG,0.656,0.47232,0.18368,0.28,0.0,0.656,neutral,mode=AGGRESSIVE;regime=TREND;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-04-24,AGG,0.656,0.47232,0.18368,0.28,0.0,0.656,neutral,mode=AGGRESSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.66
2024-04-25,DEF,0.536,0.536,0.0,0.0,0.0,0.536,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-04-26,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-04-27,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-04-28,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-04-29,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-04-30,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-01,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-02,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-03,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-04,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-05,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-06,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-07,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-08,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-09,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-10,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-11,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-12,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-13,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-14,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-15,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-16,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-17,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-18,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-19,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-20,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-21,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-22,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-23,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-24,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-25,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-26,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-27,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-28,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-29,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-30,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-05-31,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-01,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-02,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-03,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-04,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-05,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-06,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-07,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-08,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-09,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-10,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-11,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-12,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-13,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-14,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-15,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
2024-06-16,DEF,0.451,0.451,0.0,0.0,0.0,0.451,neutral,mode=DEFENSIVE;regime=RANGE;risk_state=neutral;risk_mult=0.82;dd_scale=1.00;cap_tgt=0.45
